graph_cluster_id,size,suspicion_score,recommended_action,reasons,signup_spread_days,avg_txn_velocity_7d
CLUSTER-2732,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2733,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2734,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2735,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2736,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2737,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2738,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2739,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2740,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2741,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2742,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2743,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2744,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2745,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2746,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2747,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2748,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2749,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2750,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2751,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2752,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2753,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2754,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2755,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2756,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2757,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2758,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2759,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2760,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2761,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2762,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2763,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2764,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2765,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2766,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2767,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2768,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2769,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2770,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2771,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2772,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2773,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2774,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2775,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2776,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2777,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2778,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2779,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2780,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2781,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2782,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2783,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2784,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2785,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2786,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2787,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2788,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2789,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2790,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2791,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2792,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2793,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2794,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2795,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2796,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2797,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2798,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2799,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2800,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2801,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2802,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2803,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2804,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2805,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2806,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2807,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2808,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2809,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2810,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2811,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2812,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2813,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2814,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2815,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2816,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2817,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2818,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2819,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2820,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2821,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2822,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2823,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2824,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2825,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2826,2,0.415,accept,['All accounts opened within 0 day(s) of each other — signup burst'],0.0,3.0
CLUSTER-2827,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2828,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2829,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2830,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2831,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2832,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2833,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2834,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2835,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2836,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2837,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2838,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2839,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2840,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2841,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2842,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2843,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2844,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2845,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2846,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2847,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2848,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2849,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2850,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2851,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2852,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2853,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2854,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2855,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2856,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2857,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2858,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2859,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2860,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2861,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2862,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2863,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2864,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2865,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2866,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2867,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2868,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2869,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2870,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2871,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2872,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2873,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2874,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2875,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2876,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2877,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2878,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2879,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2880,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2881,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2882,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2883,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2884,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2885,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2886,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2887,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2888,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2889,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2890,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2891,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2892,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2893,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2894,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2895,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2896,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2897,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2898,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2899,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2900,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2901,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2902,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2903,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2904,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2905,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2906,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2907,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2908,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2909,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2910,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2911,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2912,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2913,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2914,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2915,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2916,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2917,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2918,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2919,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
