account_id,graph_cluster_id,cluster_size,suspicion_score,predicted_flag,is_fraud_ring_member,cluster_type
ACCT-002947,CLUSTER-2933,1,0.0,0,0,none
ACCT-000769,CLUSTER-2934,1,0.0,0,0,none
ACCT-002149,CLUSTER-2935,1,0.0,0,0,none
ACCT-002220,CLUSTER-2936,1,0.0,0,0,none
ACCT-002540,CLUSTER-2937,1,0.0,0,0,none
ACCT-001727,CLUSTER-2938,1,0.0,0,0,none
ACCT-001478,CLUSTER-2939,1,0.0,0,0,none
ACCT-000111,CLUSTER-2940,1,0.0,0,0,none
ACCT-001680,CLUSTER-2941,1,0.0,0,0,none
ACCT-001697,CLUSTER-2942,1,0.0,0,0,none
ACCT-001227,CLUSTER-2943,1,0.0,0,0,none
ACCT-000713,CLUSTER-2944,1,0.0,0,0,none
ACCT-002876,CLUSTER-2945,1,0.0,0,0,none
ACCT-001480,CLUSTER-2946,1,0.0,0,0,none
ACCT-001020,CLUSTER-2947,1,0.0,0,0,none
ACCT-001161,CLUSTER-2948,1,0.0,0,0,none
ACCT-000961,CLUSTER-2949,1,0.0,0,0,none
ACCT-002708,CLUSTER-2950,1,0.0,0,0,none
ACCT-000271,CLUSTER-2951,1,0.0,0,0,none
ACCT-000064,CLUSTER-2952,1,0.0,0,0,none
ACCT-002442,CLUSTER-2953,1,0.0,0,0,none
ACCT-001095,CLUSTER-2954,1,0.0,0,0,none
ACCT-000893,CLUSTER-2955,1,0.0,0,0,none
ACCT-001296,CLUSTER-2956,1,0.0,0,0,none
ACCT-002592,CLUSTER-2957,1,0.0,0,0,none
ACCT-000779,CLUSTER-2958,1,0.0,0,0,none
ACCT-002218,CLUSTER-2959,1,0.0,0,0,none
ACCT-000037,CLUSTER-2960,1,0.0,0,0,none
ACCT-000244,CLUSTER-2961,1,0.0,0,0,none
ACCT-000083,CLUSTER-2962,1,0.0,0,0,none
ACCT-002994,CLUSTER-2963,1,0.0,0,0,none
ACCT-000861,CLUSTER-2964,1,0.0,0,0,none
ACCT-000373,CLUSTER-2965,1,0.0,0,0,none
ACCT-002004,CLUSTER-2966,1,0.0,0,0,none
ACCT-001851,CLUSTER-2967,1,0.0,0,0,none
ACCT-001362,CLUSTER-2968,1,0.0,0,0,none
ACCT-000752,CLUSTER-2969,1,0.0,0,0,none
ACCT-002556,CLUSTER-2970,1,0.0,0,0,none
ACCT-001038,CLUSTER-2971,1,0.0,0,0,none
ACCT-001235,CLUSTER-2972,1,0.0,0,0,none
ACCT-002633,CLUSTER-2973,1,0.0,0,0,none
ACCT-002560,CLUSTER-2974,1,0.0,0,0,none
ACCT-002226,CLUSTER-2975,1,0.0,0,0,none
ACCT-002325,CLUSTER-2976,1,0.0,0,0,none
ACCT-000880,CLUSTER-2977,1,0.0,0,0,none
ACCT-002596,CLUSTER-2978,1,0.0,0,0,none
ACCT-001863,CLUSTER-2979,1,0.0,0,0,none
ACCT-000477,CLUSTER-2980,1,0.0,0,0,none
ACCT-000226,CLUSTER-2981,1,0.0,0,0,none
ACCT-000633,CLUSTER-2982,1,0.0,0,0,none
ACCT-000217,CLUSTER-2983,1,0.0,0,0,none
ACCT-001054,CLUSTER-2984,1,0.0,0,0,none
ACCT-001884,CLUSTER-2985,1,0.0,0,0,none
ACCT-002886,CLUSTER-2986,1,0.0,0,0,none
ACCT-000181,CLUSTER-2987,1,0.0,0,0,none
ACCT-002967,CLUSTER-2988,1,0.0,0,0,none
ACCT-002794,CLUSTER-2989,1,0.0,0,0,none
ACCT-002950,CLUSTER-2990,1,0.0,0,0,none
ACCT-002143,CLUSTER-2991,1,0.0,0,0,none
ACCT-002726,CLUSTER-2992,1,0.0,0,0,none
ACCT-000639,CLUSTER-2993,1,0.0,0,0,none
ACCT-000045,CLUSTER-2994,1,0.0,0,0,none
ACCT-001499,CLUSTER-2995,1,0.0,0,0,none
ACCT-000265,CLUSTER-2996,1,0.0,0,0,none
ACCT-001089,CLUSTER-2997,1,0.0,0,0,none
ACCT-001239,CLUSTER-2998,1,0.0,0,0,none
ACCT-002945,CLUSTER-2999,1,0.0,0,0,none
ACCT-000851,CLUSTER-3000,1,0.0,0,0,none
ACCT-000095,CLUSTER-3001,1,0.0,0,0,none
ACCT-002224,CLUSTER-3002,1,0.0,0,0,none
ACCT-002447,CLUSTER-3003,1,0.0,0,0,none
ACCT-000333,CLUSTER-3004,1,0.0,0,0,none
ACCT-002080,CLUSTER-3005,1,0.0,0,0,none
ACCT-002793,CLUSTER-3006,1,0.0,0,0,none
ACCT-000375,CLUSTER-3007,1,0.0,0,0,none
ACCT-001422,CLUSTER-3008,1,0.0,0,0,none
ACCT-000409,CLUSTER-3009,1,0.0,0,0,none
ACCT-000686,CLUSTER-3010,1,0.0,0,0,none
ACCT-000419,CLUSTER-3011,1,0.0,0,0,none
ACCT-001414,CLUSTER-3012,1,0.0,0,0,none
ACCT-000145,CLUSTER-3013,1,0.0,0,0,none
ACCT-001575,CLUSTER-3014,1,0.0,0,0,none
ACCT-002314,CLUSTER-3015,1,0.0,0,0,none
ACCT-000987,CLUSTER-3016,1,0.0,0,0,none
ACCT-000015,CLUSTER-3017,1,0.0,0,0,none
ACCT-000529,CLUSTER-3018,1,0.0,0,0,none
ACCT-000392,CLUSTER-3019,1,0.0,0,0,none
ACCT-000854,CLUSTER-3020,1,0.0,0,0,none
ACCT-002778,CLUSTER-3021,1,0.0,0,0,none
ACCT-000802,CLUSTER-3022,1,0.0,0,0,none
ACCT-001948,CLUSTER-3023,1,0.0,0,0,none
ACCT-002127,CLUSTER-3024,1,0.0,0,0,none
ACCT-002652,CLUSTER-3025,1,0.0,0,0,none
ACCT-000388,CLUSTER-3026,1,0.0,0,0,none
ACCT-002232,CLUSTER-3027,1,0.0,0,0,none
ACCT-000836,CLUSTER-3028,1,0.0,0,0,none
ACCT-000191,CLUSTER-3029,1,0.0,0,0,none
ACCT-001695,CLUSTER-3030,1,0.0,0,0,none
ACCT-000365,CLUSTER-3031,1,0.0,0,0,none
ACCT-002917,CLUSTER-3032,1,0.0,0,0,none
ACCT-001160,CLUSTER-3033,1,0.0,0,0,none
ACCT-000246,CLUSTER-3034,1,0.0,0,0,none
ACCT-000882,CLUSTER-3035,1,0.0,0,0,none
ACCT-000275,CLUSTER-3036,1,0.0,0,0,none
ACCT-000148,CLUSTER-3037,1,0.0,0,0,none
ACCT-001130,CLUSTER-3038,1,0.0,0,0,none
ACCT-000295,CLUSTER-3039,1,0.0,0,0,none
ACCT-000325,CLUSTER-3040,1,0.0,0,0,none
ACCT-000771,CLUSTER-3041,1,0.0,0,0,none
ACCT-002848,CLUSTER-3042,1,0.0,0,0,none
ACCT-002588,CLUSTER-3043,1,0.0,0,0,none
ACCT-001716,CLUSTER-3044,1,0.0,0,0,none
ACCT-002725,CLUSTER-3045,1,0.0,0,0,none
ACCT-000901,CLUSTER-3046,1,0.0,0,0,none
ACCT-002001,CLUSTER-3047,1,0.0,0,0,none
ACCT-002817,CLUSTER-3048,1,0.0,0,0,none
ACCT-002054,CLUSTER-3049,1,0.0,0,0,none
ACCT-000975,CLUSTER-3050,1,0.0,0,0,none
ACCT-000104,CLUSTER-3051,1,0.0,0,0,none
ACCT-002259,CLUSTER-3052,1,0.0,0,0,none
ACCT-001922,CLUSTER-3053,1,0.0,0,0,none
ACCT-001471,CLUSTER-3054,1,0.0,0,0,none
ACCT-000042,CLUSTER-3055,1,0.0,0,0,none
ACCT-001387,CLUSTER-3056,1,0.0,0,0,none
ACCT-000378,CLUSTER-3057,1,0.0,0,0,none
ACCT-001279,CLUSTER-3058,1,0.0,0,0,none
ACCT-002195,CLUSTER-3059,1,0.0,0,0,none
ACCT-002005,CLUSTER-3060,1,0.0,0,0,none
ACCT-000206,CLUSTER-3061,1,0.0,0,0,none
ACCT-001069,CLUSTER-3062,1,0.0,0,0,none
ACCT-002076,CLUSTER-3063,1,0.0,0,0,none
ACCT-001462,CLUSTER-3064,1,0.0,0,0,none
ACCT-000205,CLUSTER-3065,1,0.0,0,0,none
ACCT-002719,CLUSTER-3066,1,0.0,0,0,none
ACCT-002673,CLUSTER-3067,1,0.0,0,0,none
ACCT-002460,CLUSTER-3068,1,0.0,0,0,none
ACCT-001983,CLUSTER-3069,1,0.0,0,0,none
ACCT-000741,CLUSTER-3070,1,0.0,0,0,none
ACCT-001033,CLUSTER-3071,1,0.0,0,0,none
ACCT-002122,CLUSTER-3072,1,0.0,0,0,none
ACCT-001425,CLUSTER-3073,1,0.0,0,0,none
ACCT-001726,CLUSTER-3074,1,0.0,0,0,none
ACCT-002255,CLUSTER-3075,1,0.0,0,0,none
ACCT-002916,CLUSTER-3076,1,0.0,0,0,none
